Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue
CP2B9_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
CP2CT_MOUSE,B6_T2_fasted - B6_T2_fed,-0.375684298,0.149811941,-2.507705962,243,0.012804943,0.044987064
CP2D9_MOUSE,B6_T2_fasted - B6_T2_fed,-0.102766,0.142685062,-0.720229564,267,0.472013698,0.648581785
CP2DA_MOUSE,B6_T2_fasted - B6_T2_fed,0.281165691,0.091028238,3.088774405,306,0.002194229,0.010627402
CP2DQ_MOUSE,B6_T2_fasted - B6_T2_fed,-0.124868482,0.06487645,-1.924711998,282,0.055271299,0.146051653
CP2E1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.388757369,0.035325,-11.00516265,198,0,0
CP2F2_MOUSE,B6_T2_fasted - B6_T2_fed,-0.008383106,0.041427454,-0.20235628,216,0.839828672,0.911692766
CP2J5_MOUSE,B6_T2_fasted - B6_T2_fed,-0.672896934,0.257202153,-2.616218125,67,0.010976937,0.039769957
CP3AB_MOUSE,B6_T2_fasted - B6_T2_fed,-0.575308939,0.181365718,-3.172093079,174,0.001789282,0.009068631
CP3AD_MOUSE,B6_T2_fasted - B6_T2_fed,0.013394651,0.18560236,0.072168539,154,0.942561425,0.971615159
CP3AP_MOUSE,B6_T2_fasted - B6_T2_fed,-0.210478546,0.169640527,-1.240732679,131,0.21692195,0.396443563
CP4AA_MOUSE,B6_T2_fasted - B6_T2_fed,-0.255493081,0.099926841,-2.556801349,182,0.011379958,0.040752551
CP4AE_MOUSE,B6_T2_fasted - B6_T2_fed,-0.078170346,0.103763391,-0.753351886,200,0.452124398,0.637787649
CP4CA_MOUSE,B6_T2_fasted - B6_T2_fed,0.416235946,0.202937082,2.051059088,189,0.041641028,0.117550774
CP4FE_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
CP4V2_MOUSE,B6_T2_fasted - B6_T2_fed,0.088932442,0.105465686,0.843235806,240,0.399936191,0.58845538
CP51A_MOUSE,B6_T2_fasted - B6_T2_fed,0.702623705,0.114767388,6.122154717,137,9.15E-09,1.97E-07
CP7A1_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
CP7B1_MOUSE,B6_T2_fasted - B6_T2_fed,2.513736418,0.380924435,6.599042198,113,1.39E-09,3.54E-08
CP8B1_MOUSE,B6_T2_fasted - B6_T2_fed,0.521377666,0.119125652,4.376703549,204,1.92E-05,0.000189719
CPNE1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.217361995,0.201454319,-1.078964184,107,0.283029943,0.474171391
CPNE3_MOUSE,B6_T2_fasted - B6_T2_fed,0.277391101,0.143146372,1.937814407,210,0.053986784,0.143907978
CPNS1_MOUSE,B6_T2_fasted - B6_T2_fed,0.356235927,0.114613945,3.108137741,167,0.002213506,0.010665077
CPSF5_MOUSE,B6_T2_fasted - B6_T2_fed,0.533812846,0.112892493,4.728506119,136,5.59E-06,6.68E-05
CPSM_MOUSE,B6_T2_fasted - B6_T2_fed,0.320020567,0.027128543,11.79645248,216,0,0
CPT1A_MOUSE,B6_T2_fasted - B6_T2_fed,-0.260416042,0.108861113,-2.392186106,216,0.017605025,0.058525665
CPT2_MOUSE,B6_T2_fasted - B6_T2_fed,-0.031763833,0.060711579,-0.523192338,279,0.601255681,0.745042944
CREG1_MOUSE,B6_T2_fasted - B6_T2_fed,0.268055486,0.081965348,3.270351338,216,0.001250092,0.006741051
CREL1_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
CREL2_MOUSE,B6_T2_fasted - B6_T2_fed,0.032045566,0.299407037,0.107030102,89,0.915005996,0.962208686
CRIP2_MOUSE,B6_T2_fasted - B6_T2_fed,0.009795532,0.082244162,0.119103074,229,0.905298111,0.955872868
CRK_MOUSE,B6_T2_fasted - B6_T2_fed,0.258027965,0.073710448,3.500561609,177,0.000587513,0.003616366
CS010_MOUSE,B6_T2_fasted - B6_T2_fed,0.074927701,0.213488681,0.350968028,205,0.725972748,0.830258599
CS012_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
CSAD_MOUSE,B6_T2_fasted - B6_T2_fed,1.126859474,0.116347174,9.685318793,134,0,0
CSDE1_MOUSE,B6_T2_fasted - B6_T2_fed,0.938434267,0.251601123,3.729849273,55,0.000454892,0.002929944
CSK_MOUSE,B6_T2_fasted - B6_T2_fed,-0.018361125,0.101433917,-0.181015639,139,0.856618973,0.924391038
CSK21_MOUSE,B6_T2_fasted - B6_T2_fed,-0.044166468,0.052736269,-0.837497021,90,0.404531761,0.592270258
CSK2B_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
CSN3_MOUSE,B6_T2_fasted - B6_T2_fed,0.365620402,0.105403145,3.468780765,35,0.001405099,0.007493676
CSN4_MOUSE,B6_T2_fasted - B6_T2_fed,0.105376646,0.128093862,0.822651805,140,0.412105013,0.600986477
CSN5_MOUSE,B6_T2_fasted - B6_T2_fed,1.357783761,0.190823143,7.115404026,20,6.78E-07,1.07E-05
CSN6_MOUSE,B6_T2_fasted - B6_T2_fed,0.107333467,0.166601648,0.644252132,141,0.52045862,0.683746983
CSN7A_MOUSE,B6_T2_fasted - B6_T2_fed,-0.119087667,0.154990048,-0.768356862,180,0.443282084,0.632043248
CSN8_MOUSE,B6_T2_fasted - B6_T2_fed,-0.073043061,0.153180429,-0.476843297,164,0.634108476,0.768804721
CSRP1_MOUSE,B6_T2_fasted - B6_T2_fed,0.323083885,0.171520295,1.883648141,141,0.061671844,0.159111641
CTGE5_MOUSE,B6_T2_fasted - B6_T2_fed,1.174637191,0.121901668,9.635940262,55,2.07E-13,1.30E-11
CTNA1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.244325666,0.251675447,-0.970796594,166,0.333061979,0.528511524
CTNB1_MOUSE,B6_T2_fasted - B6_T2_fed,0.006252265,0.140160791,0.0446078,205,0.964463346,0.98517594
CTND1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.074724938,0.240391988,-0.31084621,95,0.756598551,0.854744404
CUL1_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
CUL2_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
CUL3_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
CUL4A_MOUSE,B6_T2_fasted - B6_T2_fed,-0.035854053,0.179899891,-0.199300025,162,0.842277988,0.913699221
CUL4B_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
CUTC_MOUSE,B6_T2_fasted - B6_T2_fed,0.033214449,0.152847884,0.217303949,129,0.828314803,0.905969315
CV028_MOUSE,B6_T2_fasted - B6_T2_fed,0.236582372,0.193404298,1.223252922,153,0.223114876,0.401741633
CWC15_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
CX6A1_MOUSE,B6_T2_fasted - B6_T2_fed,0.598428967,0.132258085,4.52470611,270,9.07E-06,0.000102607
CX6B1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.042787338,0.036057123,-1.18665424,216,0.236667549,0.418030555
CX7A2_MOUSE,B6_T2_fasted - B6_T2_fed,0.11596202,0.056002184,2.070669597,216,0.039578307,0.112950399
CXB1_MOUSE,B6_T2_fasted - B6_T2_fed,0.28396447,0.120396746,2.358572625,80,0.020785835,0.067173734
CY1_MOUSE,B6_T2_fasted - B6_T2_fed,0.122177375,0.108251443,1.128644306,216,0.260299891,0.447085273
CY250_MOUSE,B6_T2_fasted - B6_T2_fed,-1.02216972,0.106500358,-9.597805472,191,0,0
CYB5_MOUSE,B6_T2_fasted - B6_T2_fed,-0.084729022,0.022256927,-3.806860732,216,0.000183349,0.001371419
CYB5B_MOUSE,B6_T2_fasted - B6_T2_fed,-0.234526187,0.085339666,-2.748149804,252,0.006426468,0.025636771
CYBP_MOUSE,B6_T2_fasted - B6_T2_fed,1.501348651,0.166961525,8.992183383,60,1.02E-12,5.39E-11
CYC_MOUSE,B6_T2_fasted - B6_T2_fed,0.097527159,0.16149394,0.603906001,235,0.546488655,0.700578061
CYFP1_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
CYTB_MOUSE,B6_T2_fasted - B6_T2_fed,-0.057101309,0.071713313,-0.796244201,240,0.426677004,0.617289211
D2HDH_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
D39U1_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
D3D2_MOUSE,B6_T2_fasted - B6_T2_fed,-0.282660099,0.082989344,-3.405980617,291,0.000752056,0.004373242
DAD1_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DAPAL_MOUSE,B6_T2_fasted - B6_T2_fed,0.154077627,0.0877477,1.755916422,258,0.080289264,0.194180684
DAZP1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.264951201,0.176916609,-1.497605015,203,0.135789189,0.285588375
DBNL_MOUSE,B6_T2_fasted - B6_T2_fed,-0.396097185,0.153165849,-2.586067254,138,0.010743735,0.039231551
DBR1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.694147382,0.352337481,-1.970120751,100,0.051590062,0.139503738
DC1I2_MOUSE,B6_T2_fasted - B6_T2_fed,0.091794399,0.077193589,1.18914537,176,0.235984334,0.418030555
DCAF8_MOUSE,B6_T2_fasted - B6_T2_fed,0.35146356,0.072303468,4.860950257,165,2.70E-06,3.56E-05
DCMC_MOUSE,B6_T2_fasted - B6_T2_fed,0.011356449,0.130581808,0.086968076,107,0.930859431,0.96752911
DCPS_MOUSE,B6_T2_fasted - B6_T2_fed,-0.527770595,0.182451273,-2.892665998,183,0.004283345,0.018521226
DCTN1_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DCTN2_MOUSE,B6_T2_fasted - B6_T2_fed,-0.047492263,0.15640283,-0.303653478,116,0.761935875,0.857120102
DCTN4_MOUSE,B6_T2_fasted - B6_T2_fed,-0.543958562,0.288168903,-1.887637967,25,0.070735903,0.176364382
DCUP_MOUSE,B6_T2_fasted - B6_T2_fed,0.099984656,0.095779355,1.043906128,214,0.297706603,0.489418651
DCXR_MOUSE,B6_T2_fasted - B6_T2_fed,0.044405308,0.05834939,0.761024381,287,0.447267323,0.636746649
DD19A_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DDAH1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.028679208,0.079719729,-0.359750439,180,0.719455489,0.826371476
DDB1_MOUSE,B6_T2_fasted - B6_T2_fed,0.053075141,0.466465526,0.113781487,63,0.90977284,0.958335388
DDC_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DDI2_MOUSE,B6_T2_fasted - B6_T2_fed,-0.103959565,0.088623367,-1.17304915,232,0.241979068,0.423863239
DDRGK_MOUSE,B6_T2_fasted - B6_T2_fed,0.164025716,0.082260798,1.993971856,181,0.047656595,0.130967384
DDX1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.526074736,0.315628037,-1.666755399,83,0.099332556,0.227203319
DDX17_MOUSE,B6_T2_fasted - B6_T2_fed,0.102235924,0.107650975,0.949698075,47,0.347123802,0.542386513
DDX21_MOUSE,B6_T2_fasted - B6_T2_fed,0.125670336,0.101766413,1.2348901,151,0.218789512,0.398678335
DDX3X_MOUSE,B6_T2_fasted - B6_T2_fed,0.435451025,0.075152936,5.794198416,211,2.47E-08,4.88E-07
DDX3Y_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DDX5_MOUSE,B6_T2_fasted - B6_T2_fed,0.213519496,0.092387743,2.311123617,235,0.021692377,0.069378207
DDX6_MOUSE,B6_T2_fasted - B6_T2_fed,-0.406609524,0.12960824,-3.137219695,169,0.002012509,0.00995521
DECR_MOUSE,B6_T2_fasted - B6_T2_fed,-0.12012577,0.046309728,-2.593964088,212,0.010149238,0.037354835
DECR2_MOUSE,B6_T2_fasted - B6_T2_fed,-0.409605531,0.082487223,-4.965684552,282,1.19E-06,1.67E-05
DEGS1_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DEK_MOUSE,B6_T2_fasted - B6_T2_fed,-0.164251375,0.093952809,-1.74823273,157,0.082378459,0.197686988
DEOC_MOUSE,B6_T2_fasted - B6_T2_fed,-1.179055795,0.160231977,-7.358430043,114,3.09E-11,1.12E-09
DERL1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.778193434,0.112712193,-6.904252451,170,9.61E-11,3.07E-09
DERL2_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DEST_MOUSE,B6_T2_fasted - B6_T2_fed,0.097846499,0.072250168,1.354273657,216,0.177064136,0.345014676
DHAK_MOUSE,B6_T2_fasted - B6_T2_fed,-0.13053408,0.056529036,-2.30915099,307,0.021598889,0.069318233
DHB11_MOUSE,B6_T2_fasted - B6_T2_fed,-0.272021552,0.088062194,-3.088970855,216,0.00227225,0.010863465
DHB12_MOUSE,B6_T2_fasted - B6_T2_fed,-0.270279478,0.159066925,-1.699155735,236,0.090607564,0.213566749
DHB13_MOUSE,B6_T2_fasted - B6_T2_fed,0.219364529,0.059406985,3.692571338,257,0.000271133,0.00191283
DHB2_MOUSE,B6_T2_fasted - B6_T2_fed,-0.15465121,0.139371374,-1.109633968,159,0.268832208,0.456649852
DHB4_MOUSE,B6_T2_fasted - B6_T2_fed,-0.120794545,0.053899617,-2.241102097,255,0.025880438,0.079747861
DHB5_MOUSE,B6_T2_fasted - B6_T2_fed,-0.135485384,0.04098725,-3.305549531,216,0.001109838,0.006127233
DHB7_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DHB8_MOUSE,B6_T2_fasted - B6_T2_fed,-0.129299779,0.13364897,-0.967458105,141,0.334971586,0.530181136
DHC24_MOUSE,B6_T2_fasted - B6_T2_fed,0.144612562,0.121738777,1.187892351,110,0.237434406,0.418225864
DHCR7_MOUSE,B6_T2_fasted - B6_T2_fed,-0.156063688,0.119792863,-1.302779512,179,0.194323561,0.367826741
DHDH_MOUSE,B6_T2_fasted - B6_T2_fed,-0.163763151,0.073953356,-2.214411347,280,0.027605873,0.084086853
DHE3_MOUSE,B6_T2_fasted - B6_T2_fed,0.040210651,0.079819217,0.503771561,293,0.61480047,0.753057157
DHI1_MOUSE,B6_T2_fasted - B6_T2_fed,0.068195302,0.077347492,0.881674371,285,0.378695891,0.571587371
DHPR_MOUSE,B6_T2_fasted - B6_T2_fed,-0.002022062,0.059285511,-0.034107189,271,0.972816784,0.988266777
DHRS1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.274298269,0.092144106,-2.976840095,239,0.003211715,0.014495697
DHRS4_MOUSE,B6_T2_fasted - B6_T2_fed,0.015290255,0.075629979,0.202171879,266,0.839936893,0.911692766
DHSA_MOUSE,B6_T2_fasted - B6_T2_fed,0.053764367,0.083736845,0.642063441,259,0.521399865,0.683895853
DHSB_MOUSE,B6_T2_fasted - B6_T2_fed,-0.098297477,0.049229248,-1.996729212,204,0.047183922,0.130053751
DHSD_MOUSE,B6_T2_fasted - B6_T2_fed,0.464288241,0.047044303,9.86917035,269,0,0
DHSO_MOUSE,B6_T2_fasted - B6_T2_fed,-0.14129931,0.031583579,-4.473822005,216,1.24E-05,0.000131603
DHTK1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.17251231,0.176364534,-0.978157601,205,0.329149285,0.524005438
DHX15_MOUSE,B6_T2_fasted - B6_T2_fed,-0.087363343,0.167140135,-0.522695183,79,0.602649231,0.746053707
DHX30_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DHX36_MOUSE,B6_T2_fasted - B6_T2_fed,-0.085779363,0.148729877,-0.576746009,70,0.565961177,0.715593972
DHX9_MOUSE,B6_T2_fasted - B6_T2_fed,0.07969161,0.131579204,0.605655054,148,0.545671509,0.700340727
DIAP1_MOUSE,B6_T2_fasted - B6_T2_fed,0.051357984,0.118333572,0.434010252,90,0.665319651,0.791357357
DIC_MOUSE,B6_T2_fasted - B6_T2_fed,-0.184124418,0.075812636,-2.428677154,266,0.015817139,0.053541594
DJB11_MOUSE,B6_T2_fasted - B6_T2_fed,-1.364687681,0.256288062,-5.324819549,45,3.10E-06,3.99E-05
DJC10_MOUSE,B6_T2_fasted - B6_T2_fed,0.180195847,0.097364421,1.850736087,85,0.067681152,0.170119968
DJC11_MOUSE,B6_T2_fasted - B6_T2_fed,0.198061039,0.06146782,3.222190744,164,0.001534585,0.008041398
DKC1_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DLDH_MOUSE,B6_T2_fasted - B6_T2_fed,0.094400011,0.0932394,1.012447643,178,0.312698318,0.50465309
DLG1_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DLRB1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.337218655,0.087632568,-3.848097401,50,0.000338573,0.002260253
DNJA1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.117696716,0.099074847,-1.187957584,190,0.236332999,0.418030555
DNJA2_MOUSE,B6_T2_fasted - B6_T2_fed,0.031146418,0.086341752,0.360734147,170,0.718746046,0.826144242
DNJA3_MOUSE,B6_T2_fasted - B6_T2_fed,-0.144065817,0.097896292,-1.471616687,265,0.14231094,0.295287241
DNJB4_MOUSE,B6_T2_fasted - B6_T2_fed,-1.653938712,0.167552361,-9.871175212,105,0,0
DNJC3_MOUSE,B6_T2_fasted - B6_T2_fed,0.019053265,0.130606988,0.14588243,221,0.884147175,0.944754038
DNM1L_MOUSE,B6_T2_fasted - B6_T2_fed,-0.179519047,0.173741876,-1.03325146,157,0.303075219,0.494628054
DNMT1_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DNPEP_MOUSE,B6_T2_fasted - B6_T2_fed,0.063230417,0.095531417,0.661880871,236,0.508693327,0.676030064
DOPD_MOUSE,B6_T2_fasted - B6_T2_fed,0.035919698,0.034167792,1.051273621,216,0.294307635,0.485352821
DPH1_MOUSE,B6_T2_fasted - B6_T2_fed,-1.639116026,0.520364386,-3.14993891,50,0.002755863,0.012685176
DPH6_MOUSE,B6_T2_fasted - B6_T2_fed,0.121657876,0.19709832,0.617244615,55,0.539620488,0.696304831
DPM1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.403660341,0.251680392,-1.603860909,60,0.1139963,0.250845951
DPP2_MOUSE,B6_T2_fasted - B6_T2_fed,0.451334875,0.218532626,2.065297449,78,0.042216771,0.118834764
DPP3_MOUSE,B6_T2_fasted - B6_T2_fed,0.1334949,0.178438188,0.748129654,129,0.455743704,0.640969976
DPP4_MOUSE,B6_T2_fasted - B6_T2_fed,0.123114275,0.209805471,0.586802024,168,0.558124379,0.708512703
DPP9_MOUSE,B6_T2_fasted - B6_T2_fed,0.496139964,0.099083683,5.007282223,30,2.28E-05,0.000221654
DPY30_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DPYD_MOUSE,B6_T2_fasted - B6_T2_fed,-0.052337555,0.081795411,-0.639859309,198,0.523003751,0.683977748
DPYL2_MOUSE,B6_T2_fasted - B6_T2_fed,-0.215822482,0.119376562,-1.807913372,182,0.072270981,0.17977183
DPYS_MOUSE,B6_T2_fasted - B6_T2_fed,-0.163581369,0.060738189,-2.693221064,280,0.007503375,0.029241094
DRG1_MOUSE,B6_T2_fasted - B6_T2_fed,0.181184207,0.197086548,0.919312906,147,0.359437978,0.552463491
DRS7B_MOUSE,B6_T2_fasted - B6_T2_fed,-0.532762717,0.133250852,-3.998193718,25,0.000497747,0.003172925
DTD1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.341979393,0.161643179,-2.115643826,75,0.037695069,0.108578189
DTD2_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DUS3_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DX39A_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
DYHC1_MOUSE,B6_T2_fasted - B6_T2_fed,0.544956633,0.363824963,1.497853882,74,0.138424918,0.289817407
DYL2_MOUSE,B6_T2_fasted - B6_T2_fed,-0.420791998,0.132033497,-3.187009421,155,0.001738885,0.008837347
DYLT3_MOUSE,B6_T2_fasted - B6_T2_fed,-0.816875247,0.104940421,-7.784181179,25,3.85E-08,7.37E-07
DYR_MOUSE,B6_T2_fasted - B6_T2_fed,-0.041599114,0.114587408,-0.363033905,289,0.716844937,0.825930036
DYST_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
E41L2_MOUSE,B6_T2_fasted - B6_T2_fed,-0.018477182,0.266816331,-0.069250564,99,0.944929859,0.972721914
EBP_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
ECH1_MOUSE,B6_T2_fasted - B6_T2_fed,0.065061912,0.174754616,0.372304394,196,0.710068469,0.824087232
ECHA_MOUSE,B6_T2_fasted - B6_T2_fed,0.06798214,0.074430344,0.913365922,306,0.361769197,0.554613108
ECHB_MOUSE,B6_T2_fasted - B6_T2_fed,-0.186295254,0.037134074,-5.016827722,213,1.11E-06,1.60E-05
ECHD1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.378528829,0.157681089,-2.400597507,78,0.018750858,0.061671705
ECHD2_MOUSE,B6_T2_fasted - B6_T2_fed,-0.084141676,0.108663678,-0.774331192,189,0.439702532,0.629844167
ECHD3_MOUSE,B6_T2_fasted - B6_T2_fed,-0.111827773,0.076934463,-1.453545906,268,0.147242221,0.302226754
ECHM_MOUSE,B6_T2_fasted - B6_T2_fed,-0.114217032,0.059509784,-1.919298365,301,0.055891871,0.147133398
ECHP_MOUSE,B6_T2_fasted - B6_T2_fed,-0.246123624,0.077673531,-3.168693626,288,0.001696022,0.008703843
ECM1_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
ECM29_MOUSE,B6_T2_fasted - B6_T2_fed,-0.281819956,0.091480647,-3.080651109,244,0.002302199,0.010922196
EEA1_MOUSE,B6_T2_fasted - B6_T2_fed,0.471159133,0.207908453,2.266185554,89,0.025864553,0.079747861
EF1A1_MOUSE,B6_T2_fasted - B6_T2_fed,0.029734035,0.0377224,0.788232848,216,0.431424714,0.621345377
EF1B_MOUSE,B6_T2_fasted - B6_T2_fed,0.060181533,0.084217405,0.71459733,280,0.475453231,0.649937909
EF1D_MOUSE,B6_T2_fasted - B6_T2_fed,0.041829029,0.056153282,0.744907992,214,0.457144624,0.640969976
EF1G_MOUSE,B6_T2_fasted - B6_T2_fed,-0.075050973,0.048651195,-1.542633703,214,0.124397099,0.26707942
EF2_MOUSE,B6_T2_fasted - B6_T2_fed,0.010883752,0.034931011,0.311578492,216,0.755661406,0.854205916
EFG1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.303964531,0.114091078,-2.664227016,166,0.008477541,0.03222508
EFTS_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
EFTU_MOUSE,B6_T2_fasted - B6_T2_fed,-0.038579468,0.074075126,-0.520815421,303,0.602875745,0.746053707
EGFR_MOUSE,B6_T2_fasted - B6_T2_fed,0.841369969,0.194966772,4.315453143,156,2.82E-05,0.000268044
EHD1_MOUSE,B6_T2_fasted - B6_T2_fed,0.277817245,0.097415678,2.851874064,190,0.004827196,0.020304872
EHD3_MOUSE,B6_T2_fasted - B6_T2_fed,0.052183886,0.107178071,0.486889579,198,0.62687513,0.764029807
EI2BD_MOUSE,B6_T2_fasted - B6_T2_fed,0.478506345,0.231925787,2.06318733,60,0.043429783,0.121328686
EI2BL_MOUSE,B6_T2_fasted - B6_T2_fed,0.104029187,0.170451217,0.610316483,159,0.542523522,0.698674558
EIF1_MOUSE,B6_T2_fasted - B6_T2_fed,0.219406382,0.113763987,1.928610161,45,0.060101902,0.156366097
EIF2A_MOUSE,B6_T2_fasted - B6_T2_fed,-0.304331867,0.116662103,-2.608660917,127,0.010180028,0.037393964
EIF3A_MOUSE,B6_T2_fasted - B6_T2_fed,0.064036632,0.096536181,0.663343333,236,0.507758115,0.675675254
EIF3B_MOUSE,B6_T2_fasted - B6_T2_fed,-0.070487415,0.110056032,-0.640468434,268,0.522415323,0.683895853
EIF3C_MOUSE,B6_T2_fasted - B6_T2_fed,-0.063426762,0.086358011,-0.734462979,221,0.463445181,0.644983353
EIF3D_MOUSE,B6_T2_fasted - B6_T2_fed,0.317022731,0.41865355,0.757243622,101,0.450666919,0.637579323
EIF3E_MOUSE,B6_T2_fasted - B6_T2_fed,-0.078534144,0.077246425,-1.016670275,263,0.310244659,0.502623444
EIF3F_MOUSE,B6_T2_fasted - B6_T2_fed,0.371015428,0.146215664,2.537453355,166,0.012087423,0.042872218
EIF3G_MOUSE,B6_T2_fasted - B6_T2_fed,-0.2135376,0.103874778,-2.055721366,90,0.042706489,0.119849526
EIF3H_MOUSE,B6_T2_fasted - B6_T2_fed,0.648361362,0.108393733,5.981539193,129,2.04E-08,4.11E-07
EIF3I_MOUSE,B6_T2_fasted - B6_T2_fed,0.098795376,0.180576992,0.547109434,110,0.585411804,0.733810245
EIF3K_MOUSE,B6_T2_fasted - B6_T2_fed,0.017754802,0.108537552,0.163582113,57,0.870638765,0.935684397
EIF3L_MOUSE,B6_T2_fasted - B6_T2_fed,-0.157211984,0.183103546,-0.858596064,197,0.391606878,0.581609895
ELAV1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.436760032,0.253842572,-1.720594104,112,0.088086088,0.208417977
ELOB_MOUSE,B6_T2_fasted - B6_T2_fed,0.128716224,0.095228867,1.351651321,75,0.180549521,0.348494941
ELOC_MOUSE,B6_T2_fasted - B6_T2_fed,0.015008578,0.128157981,0.117109973,181,0.906902753,0.956558715
ELOV2_MOUSE,B6_T2_fasted - B6_T2_fed,-0.087738835,0.14760895,-0.594400509,119,0.553372677,0.705018074
EMC1_MOUSE,B6_T2_fasted - B6_T2_fed,-0.016692916,0.235713711,-0.070818603,137,0.9436454,0.971939043
EMC2_MOUSE,B6_T2_fasted - B6_T2_fed,0.302747301,0.064123845,4.72129054,120,6.41E-06,7.43E-05
EMC7_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
EMD_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
ENOA_MOUSE,B6_T2_fasted - B6_T2_fed,-0.138730361,0.038291741,-3.62298395,292,0.000343363,0.002282934
ENPL_MOUSE,B6_T2_fasted - B6_T2_fed,0.149548388,0.026255942,5.695792252,216,3.99E-08,7.55E-07
ENTP5_MOUSE,B6_T2_fasted - B6_T2_fed,0.087363332,0.164162918,0.53217458,71,0.596266542,0.741510124
ENY2_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
EPIPL_MOUSE,B6_T2_fasted - B6_T2_fed,0.325970775,0.133270912,2.445925896,120,0.015898852,0.053720163
EPN1_MOUSE,B6_T2_fasted - B6_T2_fed,0.138329783,0.099071268,1.396265392,177,0.164383212,0.326478434
EPN4_MOUSE,B6_T2_fasted - B6_T2_fed,0.259024339,0.104914907,2.468899279,247,0.014230554,0.049433853
EPS15_MOUSE,B6_T2_fasted - B6_T2_fed,NA,NA,NA,NA,NA,NA
