"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue"
"1117","ARF1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.531529277271096,0.0460280701632459,11.5479374952272,120,0,0
"1123","ARF4_MOUSE","B6_T2_fasted-B6_T0_fasted",0.30135737981027,0.0923789851970276,3.26218543283983,225,0.00127742715360735,0.00357561139904622
"1129","ARF5_MOUSE","B6_T2_fasted-B6_T0_fasted",0.691828580526394,0.101806208238035,6.79554412741528,120,4.43546532835626e-10,3.63467317178877e-09
"1135","ARF6_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.252556304393671,0.0568402593178247,-4.44326446474306,110,2.12179882759234e-05,8.53906150393271e-05
"1141","ARFG1_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1147","ARFG2_MOUSE","B6_T2_fasted-B6_T0_fasted",2.2280600680447,0.14861292599587,14.9923706374411,55,0,0
"1153","ARGI1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.387459656197305,0.0354392863914187,10.9330546873293,216,0,0
"1159","ARHGC_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1165","ARK72_MOUSE","B6_T2_fasted-B6_T0_fasted",0.103966254216032,0.0737225894716369,1.41023606144533,155,0.160473583937704,0.244627660362947
"1171","ARL1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0509042792287879,0.371238413473625,-0.137120183098737,101,0.891208769794555,0.924525326401908
"1177","ARL3_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.463436723491572,0.172798681152093,-2.68194595237487,75,0.0089980510408596,0.0201178647345639
"1183","ARLY_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.570879746629943,0.0482029348629644,-11.8432570185382,200,0,0
"1189","ARMC1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.94244612036341,0.153396388235538,-6.14386121605612,105,1.46612688656234e-08,9.83391033912737e-08
"1195","ARP2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.2802306218549,0.138036863523885,-2.03011438177462,183,0.0437925837335864,0.0798674412301359
"1201","ARP3_MOUSE","B6_T2_fasted-B6_T0_fasted",0.0763097154461743,0.106997228007076,0.713193387039222,164,0.476739703115289,0.582883085780948
"1207","ARPC2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.175768036231492,0.180367836229631,-0.974497670458922,120,0.331769834529831,0.443093783431802
"1213","ARPC3_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.425036807008136,0.126872014345444,-3.35012263501119,129,0.00105964055131746,0.00302206147785186
"1219","ARPC4_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.360279466383154,0.0965750803027945,-3.73056346682353,166,0.000261964290945604,0.00083671486931656
"1225","ARPC5_MOUSE","B6_T2_fasted-B6_T0_fasted",0.519881268808777,0.18108622096231,2.87090462237312,100,0.00499630781050864,0.0120004157093251
"1231","ARS2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.360218203061816,0.613131501372105,-0.587505620337068,115,0.558015978760048,0.656188744401892
"1237","ARSB_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1243","ARY2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.434121252772398,0.460667860911946,-0.942373648365667,74,0.349067815256591,0.461095414609545
"1249","AS3MT_MOUSE","B6_T2_fasted-B6_T0_fasted",1.49656145979533,0.112752332179846,13.2729978250759,194,0,0
"1255","ASAH1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.213752064067984,0.245530022988372,0.870574040055815,105,0.385972776593452,0.497321017314012
"1261","ASGR1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.693650169930423,0.117791879926776,-5.88877748077051,276,1.12779403593777e-08,7.7073018833332e-08
"1267","ASNA_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0595786427533585,0.123318056198196,-0.483129921036088,85,0.630245605478511,0.720419016469634
"1273","ASNS_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1279","ASPD_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.270274061245359,0.0856155809385736,-3.15683264988031,269,0.00177641661800854,0.0048670052877662
"1285","ASSY_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.362235673567162,0.133663197995761,-2.71006289688393,216,0.00726729802875226,0.0166385293679777
"1291","AT11C_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.352485856765074,0.12724089581286,-2.77022457688049,191,0.00615491736575402,0.0144198646175686
"1297","AT131_MOUSE","B6_T2_fasted-B6_T0_fasted",1.75085375713124,0.342410546904657,5.11331725310073,50,5.02013563608017e-06,2.30747858805614e-05
"1303","AT1A1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.401454607282307,0.0809875549011463,-4.9569913275234,227,1.40065134912604e-06,7.08541785828841e-06
"1309","AT1B1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.454635724938542,0.119829768005358,-3.79401322815056,192,0.000198566282308743,0.000650277644233515
"1315","AT1B3_MOUSE","B6_T2_fasted-B6_T0_fasted",0.305732688289601,0.190919539103362,1.60136929790136,115,0.112038624918788,0.179559247546837
"1321","AT2A2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.12369846218484,0.184721471226153,-0.669648532808606,100,0.504625155682958,0.60722668235338
"1327","AT2L1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.22076275901079,0.158906442092448,1.38926248743493,134,0.16705723081424,0.253069220670722
"1333","AT5F1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0106519302582462,0.0754017754419199,-0.14126895813549,216,0.887789134838003,0.92242462604224
"1339","ATAD1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.494913888552531,0.145773816186483,3.39508082795477,175,0.000848887450907831,0.00247159995754676
"1345","ATAD3_MOUSE","B6_T2_fasted-B6_T0_fasted",0.580840116579081,0.237265623854751,2.44805845508686,77,0.0166387146975291,0.0343588509888543
"1351","ATG3_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.00816520979404667,0.18650353576948,-0.0437804557450264,151,0.965137247191282,0.977762481439862
"1357","ATG4B_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1363","ATG7_MOUSE","B6_T2_fasted-B6_T0_fasted",1.2095888635081,0.309933661015278,3.90273473215441,52,0.000274989501903411,0.000873694715696627
"1369","ATLA2_MOUSE","B6_T2_fasted-B6_T0_fasted",0.265889960208808,0.0860267551525217,3.09078216117063,206,0.00227223459084103,0.00600732385987314
"1375","ATLA3_MOUSE","B6_T2_fasted-B6_T0_fasted",0.706048520834547,0.191285919866575,3.69106372976656,140,0.000319041838078515,0.00100659367379824
"1381","ATOX1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.774665931765851,0.0905576338820657,8.55439678089103,266,8.88178419700125e-16,1.53189630293041e-14
"1387","ATP5H_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.318489523309228,0.0636765253996295,-5.00167873969896,304,9.62656000025319e-07,5.02412108370563e-06
"1393","ATP5I_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.128944582962448,0.0410867312359229,-3.13835097326284,289,0.00187460740690115,0.00512053395761386
"1399","ATP5J_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.709251930318996,0.0582914343413662,-12.1673439388277,270,0,0
"1405","ATP5L_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.114003252476887,0.0531210431456657,-2.14610342203321,216,0.0329798645594728,0.061828710887376
"1411","ATP8_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0444121239754599,0.0521655913164309,-0.851368169222136,120,0.396260626398199,0.507157593220593
"1417","ATPA_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.185073537802864,0.0374315356731269,-4.94432126480275,216,1.5330263596347e-06,7.67685815724145e-06
"1423","ATPB_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.182612715410486,0.036589254426033,-4.99088375193996,216,1.23599891344028e-06,6.32314698372981e-06
"1429","ATPD_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.258814122319196,0.0509744855273264,-5.0773268163825,216,8.25457300068777e-07,4.35831828112115e-06
"1435","ATPG_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.290992218038843,0.0522013904239626,-5.57441508119802,202,7.88821457042843e-08,4.69919624573878e-07
"1441","ATPK_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.533719600946196,0.0413798134522194,-12.8980668693075,216,0,0
"1447","ATPO_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.176861836855089,0.0323476896367755,-5.46752608427458,216,1.25511143256318e-07,7.28527821914078e-07
"1453","ATX10_MOUSE","B6_T2_fasted-B6_T0_fasted",0.187109616618425,0.11277127552722,1.65919571046496,157,0.0990726701711675,0.161640185297283
"1459","ATX2_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1465","ATX2L_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.639071172057917,0.0693007337549482,-9.22170859428002,105,3.5527136788005e-15,5.54652109681699e-14
"1471","AUHM_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1477","B2L13_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.785781916720125,0.107032476239145,-7.34152795796703,126,2.29982699551101e-11,2.21541845152683e-10
"1483","B2MG_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.304979385054948,0.050735968071128,-6.01110802946323,120,2.03817049904131e-08,1.30630595207021e-07
"1489","B4GN1_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1495","BAAT_MOUSE","B6_T2_fasted-B6_T0_fasted",0.401870616321744,0.104197205498336,3.85682719992104,250,0.000146190150385639,0.000498588253010154
"1501","BACH_MOUSE","B6_T2_fasted-B6_T0_fasted",0.237937967086678,0.0823398880365113,2.88970476837631,135,0.00449417246713768,0.0109689303746447
"1507","BAF_MOUSE","B6_T2_fasted-B6_T0_fasted",0.0301562690465978,0.0703922035678361,0.428403537865334,120,0.669125323955414,0.748341346080906
"1513","BAG2_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1519","BAG3_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.137970004324198,0.0942623921742997,-1.46368027738018,183,0.144996891951735,0.224243698825442
"1525","BAG6_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1531","BAP31_MOUSE","B6_T2_fasted-B6_T0_fasted",0.616290306000779,0.0936066436497109,6.58383082622878,213,3.51567219780691e-10,2.90725221471612e-09
"1537","BASI_MOUSE","B6_T2_fasted-B6_T0_fasted",-2.20053219702804,0.217815596291965,-10.1027301740064,117,0,0
"1543","BAX_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.136875872220629,0.0744855134021946,-1.83761735629786,120,0.0685925775859397,0.11932868204432
"1549","BCLF1_MOUSE","B6_T2_fasted-B6_T0_fasted",-1.11114484646942,0.238440341068751,-4.66005392161822,85,1.15999446483883e-05,4.91978917054596e-05
"1555","BDH_MOUSE","B6_T2_fasted-B6_T0_fasted",0.309431492303447,0.0317991899218549,9.7307979562958,216,0,0
"1561","BGAL_MOUSE","B6_T2_fasted-B6_T0_fasted",0.356318175901018,0.10260360536907,3.47276467156614,55,0.00101114771198008,0.00290204200696659
"1567","BGLR_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1573","BHMT1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.425244572009195,0.192881681723509,-2.20469133309804,216,0.0285310673358188,0.0546769978255744
"1579","BHMT2_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1585","BI2L1_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1591","BID_MOUSE","B6_T2_fasted-B6_T0_fasted",0.851777608374715,0.110392795620368,7.7158804031371,100,9.2308383159434e-12,9.28724899454083e-11
"1597","BIEA_MOUSE","B6_T2_fasted-B6_T0_fasted",0.136681243883525,0.107933832336012,1.2663429151484,180,0.207026668666489,0.300420911021644
"1603","BLMH_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0333523422584607,0.104627190725715,-0.31877317958288,227,0.750191634330018,0.809652592235794
"1609","BLVRB_MOUSE","B6_T2_fasted-B6_T0_fasted",0.125478169017161,0.116036819110249,1.08136512168557,161,0.281151797800094,0.388247016371992
"1615","BODG_MOUSE","B6_T2_fasted-B6_T0_fasted",0.48871218256569,0.208385558286767,2.34523057443912,94,0.0211184804852871,0.0424479113860765
"1621","BOLA1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.522650365958673,0.242431244071106,-2.15587049417351,102,0.0334449745630407,0.0626358313688384
"1627","BPHL_MOUSE","B6_T2_fasted-B6_T0_fasted",0.0345405200198705,0.064694158029954,0.533904777056963,304,0.593797596183125,0.689232101263886
"1633","BPNT1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.253863457528068,0.0871584501011454,2.91266603792823,158,0.00410289350930171,0.0101507379034773
"1639","BROX_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1645","BT3L4_MOUSE","B6_T2_fasted-B6_T0_fasted",1.14974337207481,0.133575181089368,8.60746257424557,90,2.25597318603832e-13,2.72371162661026e-12
"1651","BTF3_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1657","BUB3_MOUSE","B6_T2_fasted-B6_T0_fasted",0.278904244282029,0.231979667788196,1.20227883305996,222,0.230536333806284,0.330825119273519
"1663","BUD31_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1669","BUP1_MOUSE","B6_T2_fasted-B6_T0_fasted",-2.18636388738881,0.356088252603625,-6.13994949679661,97,1.80953052542066e-08,1.18734050055681e-07
"1675","BZW1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.24370195329206,0.0732295187112123,3.32791963652148,141,0.00111622799680244,0.00315857640970191
"1681","BZW2_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1687","C1QBP_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.188496093078833,0.0764266625519068,-2.46636562143233,265,0.0142825569566789,0.0301816927054206
"1693","C1QT3_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1699","C1TC_MOUSE","B6_T2_fasted-B6_T0_fasted",0.131624985565678,0.0664282954454796,1.98145962775318,252,0.0486265480010666,0.0878869046206902
"1705","C560_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.24010771954042,0.0909572975753422,-2.63978510730855,211,0.00891545578483388,0.020007299165222
"1711","CA050_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.888481610673303,0.379476465465599,-2.34133521187718,62,0.0224442227799604,0.0447156077607352
"1717","CA093_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1723","CA123_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1729","CAB39_MOUSE","B6_T2_fasted-B6_T0_fasted",0.495264145317622,0.0800010649367845,6.19071940741003,85,2.04132846182148e-08,1.30630595207021e-07
"1735","CACP_MOUSE","B6_T2_fasted-B6_T0_fasted",-1.57580179603328,0.149066697097802,-10.5711190139231,70,4.44089209850063e-16,7.96282731721251e-15
"1741","CAD17_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.643611943298487,0.125431965132077,-5.13116367602769,126,1.05968436381332e-06,5.48931538031816e-06
"1747","CADH2_MOUSE","B6_T2_fasted-B6_T0_fasted",0.203823375640177,0.29296048899086,0.695736740276046,86,0.48846959341511,0.592907797369145
"1753","CAH1_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1759","CAH14_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1765","CAH2_MOUSE","B6_T2_fasted-B6_T0_fasted",-1.18176779365248,0.119946407711161,-9.85246508172435,175,0,0
"1771","CAH3_MOUSE","B6_T2_fasted-B6_T0_fasted",0.0854230532602524,0.0222210466153081,3.84424076593244,216,0.000159067877789631,0.000534456264706907
"1777","CAH5A_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.379661546897556,0.331158293140852,-1.14646546609683,270,0.252617611497115,0.356245905187997
"1783","CAH8_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1789","CALM_MOUSE","B6_T2_fasted-B6_T0_fasted",0.598124200443063,0.0712975841730463,8.38912296090365,216,6.21724893790088e-15,9.22904739880204e-14
"1795","CALR_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0514102137614045,0.0450835554855143,-1.14033183957558,216,0.255410912221314,0.3596805303521
"1801","CALU_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.344401161320538,0.133428042668681,-2.58117524946184,231,0.0104647027318441,0.022984276191479
"1807","CALX_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.00336563550716947,0.0506954295922734,-0.0663893280762816,296,0.947112684655958,0.968504275500813
"1813","CAN2_MOUSE","B6_T2_fasted-B6_T0_fasted",0.0226726075814091,0.0675977470815297,0.335404781376273,105,0.737988967023072,0.798358407884474
"1819","CAND1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.2695834285878,0.269932444991819,0.998707023144142,151,0.319534369049427,0.428332155698381
"1825","CAP1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.294877484648002,0.0955670584623151,3.08555572801564,291,0.00222719591217868,0.00590549311413703
"1831","CAPR1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.303389304856977,0.184801759414785,1.64170138757188,137,0.102945524603469,0.166607993795247
"1837","CAPZB_MOUSE","B6_T2_fasted-B6_T0_fasted",-1.16401342197674,0.180927824866998,-6.43357881979961,161,1.36076661050311e-09,1.02681180484214e-08
"1843","CASP3_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0188707021061239,0.0474636378127495,-0.39758229616894,120,0.691644458233907,0.76619570075901
"1849","CASP7_MOUSE","B6_T2_fasted-B6_T0_fasted",0.351551993908393,0.080500786664345,4.36706283845671,120,2.68793658513289e-05,0.000106517574522443
"1855","CATA_MOUSE","B6_T2_fasted-B6_T0_fasted",0.2423238809865,0.0302299792951247,8.01601213883666,216,6.79456491070596e-14,8.85248708869675e-13
"1861","CATB_MOUSE","B6_T2_fasted-B6_T0_fasted",0.288522899469183,0.105026802580427,2.74713589655592,194,0.00657821027832428,0.0152341928568354
"1867","CATC_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0127792071940896,0.0732169241904135,-0.174538979005114,208,0.861611669092153,0.900911508502246
"1873","CATD_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.078586718758123,0.0777305050840063,-1.01101515644587,242,0.313018954523389,0.421546803978027
"1879","CATH_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.372436068717447,0.0838682640090269,-4.44072705114489,254,1.33846694900797e-05,5.65026490595204e-05
"1885","CATL1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.762197603226977,0.107554213179193,-7.08663641058022,105,1.64004365643677e-10,1.41434241038428e-09
"1891","CATZ_MOUSE","B6_T2_fasted-B6_T0_fasted",0.0129232527266721,0.209512764047386,0.0616824124555445,208,0.95087497559145,0.970160327209079
"1897","CAZA1_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0231247410243103,0.060557531682326,-0.381863995805154,216,0.702937654699068,0.774814420365193
"1903","CAZA2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.141169572909092,0.138483098650891,-1.01939929337495,199,0.309251150706794,0.417533939284864
"1909","CB043_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1915","CB047_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1921","CBPQ_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.782158030086499,0.0893935192212865,-8.74960552957234,65,1.36934907857267e-12,1.52140563269638e-11
"1927","CBR1_MOUSE","B6_T2_fasted-B6_T0_fasted",0.164530295125664,0.135122190082794,1.21764082586917,261,0.224460189999249,0.323727317469874
"1933","CBR4_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0242334899292997,0.201413620887789,-0.120317036268369,133,0.904413576488773,0.934337128933923
"1939","CBS_MOUSE","B6_T2_fasted-B6_T0_fasted",0.440578459024187,0.155658869905884,2.83041023804538,216,0.00508741541560176,0.012186917086845
"1945","CBX3_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.257663274601243,0.0596366608106498,-4.32055167239059,45,8.48168396023752e-05,0.000310892405397728
"1951","CC124_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0482922210334161,0.0999901977157418,-0.482969552382566,125,0.62996216614508,0.720419016469634
"1957","CC50A_MOUSE","B6_T2_fasted-B6_T0_fasted",0.0960990775853658,0.134833160071048,0.712725842327868,100,0.477675208708139,0.583172960404501
"1963","CCAR1_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1969","CCD22_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"1975","CCD47_MOUSE","B6_T2_fasted-B6_T0_fasted",0.276708879358775,0.153094000205429,1.80744430864354,76,0.0746501216918032,0.127780123236158
"1981","CCD51_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.794237369874834,0.0805351327392849,-9.8619986440701,100,2.22044604925031e-16,4.18877895332533e-15
"1987","CCD58_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.126243219326252,0.0453027432615208,-2.78665728027734,177,0.00590660960874212,0.0139101040330715
"1993","CCS_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.135177704326005,0.183434344480789,-0.736926908145941,117,0.462641970662541,0.568801499572207
"1999","CD166_MOUSE","B6_T2_fasted-B6_T0_fasted",1.07921928184694,0.151144496618861,7.14031477155528,55,2.22160778662328e-09,1.62231116998982e-08
"2005","CD2AP_MOUSE","B6_T2_fasted-B6_T0_fasted",0.599535911447404,0.177955807095471,3.36901571931148,191,0.000912533303274454,0.00264415649956806
"2011","CD36_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"2017","CD38_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"2023","CD44_MOUSE","B6_T2_fasted-B6_T0_fasted",0.647649795591474,0.156807187136955,4.13023030013171,80,8.84532189899812e-05,0.000321664216045895
"2029","CD47_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0643246302523055,0.212383082464923,-0.302870781917997,79,0.762784422214901,0.819823494736609
"2035","CD81_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.0750080180927758,0.0400470692529483,-1.87299643874074,216,0.0624196875714116,0.109430836584537
"2041","CDC2_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.606853651593642,0.183915479252566,-3.29963336452104,85,0.00141575153285389,0.00395057939290971
"2047","CDC37_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"2053","CDC42_MOUSE","B6_T2_fasted-B6_T0_fasted",0.555842962145909,0.115432748950887,4.81529693434229,154,3.48363199842439e-06,1.64722129220537e-05
"2059","CDC5L_MOUSE","B6_T2_fasted-B6_T0_fasted",0.759904214826396,0.255467723832151,2.97456055672094,110,0.00360691391913592,0.00902226672314248
"2065","CDD_MOUSE","B6_T2_fasted-B6_T0_fasted",0.0130303363136228,0.127571785377047,0.102141208380135,60,0.918985189596653,0.947229469755002
"2071","CDIPT_MOUSE","B6_T2_fasted-B6_T0_fasted",NA,NA,NA,NA,NA,NA
"2077","CDV3_MOUSE","B6_T2_fasted-B6_T0_fasted",-0.17250457692197,0.416381609622236,-0.414294418714782,69,0.679943620018129,0.756839518041077
